image_path,text,image_text,crop,stress_labels,source
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_189.jpg,"Kim increases lead at State Farm Classic Springfield, Illinois - Christina Kim followed up her career best round with a six-under 66 here on Friday to increase her lead to four strokes in the \$1,2-million (about R8-million) State Farm Classic.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_190.jpg,Japanese Police Raid Kansai Nuclear Plant Japanese police have searched a nuclear plant owned by Kansai Electric Power for evidence of any negligence that may have led to a deadly accident there last month.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_191.jpg,"Golf: Kim Leads State Farm Classic American Christina Kim has a four stroke lead mid-way through the Ladies Professional Golf Association State Farm Classic in Springfield, Illinois.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_192.jpg,"British firm reconsiders Boeing #39;s Wichita plant LONDON - British engineering firm GKN will take another look at buying Boeing #39;s Wichita manufacturing plant, it said yesterday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_193.jpg,"Japanese nuclear plant searched Kansai Electric Power #39;s nuclear power plant in Fukui, Japan, was searched by police Saturday during an investigation into an Aug. 9 mishap.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_194.jpg,"Age and Eating Habits Catch Up With President Clinton Bill Clinton is a man close to 60, with a little pudge and a longtime love of junk food. That fits the stereotype for heart disease. Needing bypass surgery, however, suggests that the former president's disease is relatively extensive, and that's surprising for an active dignitary who presumably has top-notch and timely physical checkups.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_195.jpg,"Kim on fire at State Farm Classic Springfield, IL (Sports Network) - Christina Kim posted a six-under 66 on Friday to cruise to a four-shot lead midway through the State Farm Classic at The Rail Golf Course.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['heat_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_196.jpg,"1,600 Ford workers to be furloughed The 1,600 workers at a Ford Motor Co. plant in Minnesota will be furloughed for three weeks as Ford cuts production of the Ranger pickup truck.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_197.jpg,"Instant Analysis: Oregon State at LSU If you #39;re a romantic who thinks about sports the way Grantland Rice wrote about the Four Horsemen of Notre Dame, this exhausting, wrenching battle between Oregon State and Louisiana State represented everything that makes college football a supreme ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_198.jpg,"The cream of the crop Their beacons of hope are Kevin Youkilis , Casey Fossum , and Shea Hillenbrand , prospects who once walked in their spikes and made it to the bigs. Nearly 200 Red Sox farmhands from the Dominican Summer League to Triple A Pawtucket yesterday were close to packing their equipment bags and heading home for the winter after spending the season ...",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_199.jpg,"4-shot lead for Kerr Cristie Kerr shot her second straight 9-under-par 63 yesterday to take a four-stroke lead into the final round of the State Farm Classic in Springfield, Ill.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['heat_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_200.jpg,"Calpine betting state needs juice Tucked against a dry San Jose hillside, Calpine Corp. #39;s next power plant is a \$500 million leap of faith. Workers swarm through the plant #39;s five-story metal skeleton, the shriek of power tools piercing the air, as they work for completion next spring.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_201.jpg,"Solberg takes inaugural Rally Japan Motorsport.com. Petter Solberg claimed a comfortable victory on Rally Japan, keeping his WRC championship hopes alive, and giving a home-soil victory to the Subaru team.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_202.jpg,"North Korea Nuclear Plant Suspended Again-Report The United States, South Korea and Japan have agreed to suspend work on the construction of nuclear reactors in North Korea for a second year but stopped short of scrapping the project, a Japanese newspaper said on Monday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_203.jpg,"Kerr posts one-stroke win at LPGA Tour #39;s State Farm Classic Kerr claimed her third tournament of the year Sunday, overcoming a shaky final round and a strong challenge from Christina Kim to win the State Farm Classic.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_204.jpg,"Roundup: Kerr wins despite shaky final round Kerr claimed her third LPGA Tour tournament of the year yesterday, overcoming final-round difficulties and a strong challenge from Kim to win the State Farm Classic.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_205.jpg,"Oxfam Responds to Philippines Typhoons Lucky me - is the brand name of the packaged instant noodle that Celia Huerto shows me. Her family of seven gets only two packages of Lucky me, two kilograms of rice and two cans of sardines every day as food aid from the local authorities.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_206.jpg,"Fresh bird flu hits Malaysia MALAYSIA announced today its second outbreak of deadly bird flu in three weeks, near a northern village close to the border with Thailand where the disease was first detected.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_207.jpg,Huge Nigerian drive against polio Some 13 million children in northern Nigeria are being vaccinated against polio in a bid to wipe out the disease.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_208.jpg,"Singapore verifying reports of new Malaysian bird flu outbreak SINGAPORE : Singapore says it is verifying reports of another bird flu outbreak in a Malaysian farm. Singapore was scheduled to review its current ban on Malaysian poultry and eggs on Saturday, but this may now be delayed.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_209.jpg,"Islamic Radicalism Not an Issue in Indonesia Vote  LAMONGAN, Indonesia (Reuters) - Indonesian farmer Agus  Saefuddin lives in the East Java regency of Lamongan, home to  three brothers who were key players in the Bali bombings that  killed 202 people, but he doesn't know their names.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_210.jpg,"JAPAN: Toyota to build Chinese Camry plant with Guangzhou &lt;b&gt;...&lt;/b&gt; Toyota Motor and Chinese partner Guangzhou Automobile reportedly will invest 3.8 billion yuan (\$US459 million) to build a new plant in China, with an annual production capacity of 100,000 vehicles.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_211.jpg,"JVC develops corn starch DVD - what next?: Business India: Tokyo, Dec 7 : Victor Co of Japan (JVC) has said it has succeeded in manufacturing an environmentally friendly DVD with a special plastic synthesised from corn starch.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_212.jpg,"Japan #39;s Government to Discuss BSE Cattle Tests Monday (Update1) The Japanese government #39;s Food Safety Commission will meet Monday to discuss cattle-testing procedures for mad cow disease, possibly bringing forward the end of Japan #39;s ban on imports of US beef.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_213.jpg,NCSSM students #39; research wins national competition Lucie Guo #39;s grandfather died of cancer in China before she was born because doctors failed to detect the disease early enough to save him.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_214.jpg,"World's Oldest Field Test Reveals Soil Secrets (Reuters) Reuters - The world's longest continually\running experiment has revealed traces of plutonium in British\soil from nuclear tests in the Nevada desert 50 years ago,\scientists said on Monday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_215.jpg,"World #39;s Oldest Field Test Reveals Soil Secrets The world #39;s longest continually running experiment has revealed traces of plutonium in British soil from nuclear tests in the Nevada desert 50 years ago, scientists said on Monday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_216.jpg,JVC Creates Environmentally Sound DVD Victor Co. of Japan said today it has succeeded in manufacturing an environmentally friendly DVD with a special plastic synthesized from corn starch.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_217.jpg,"Suspected bird flu claims baby's life in Vietnam (AFP) AFP - A 14-month-old baby boy in Vietnam has died from suspected bird flu despite claims by the government that the deadly disease has been brought under control, officials said.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_218.jpg,"Chickenpox Vaccinations Lead to \$100 Million Savings By LINDSEY TANNER    CHICAGO (AP) -- Vaccinating children against chickenpox saves the U.S. health care system nearly \$100 million a year in reduced hospitalizations for severe cases of the itchy disease, a study found...",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_219.jpg,AMD #39;s German Plant Inflicts Wounds on Rival Intel A sprawling computer chip factory near the war-scarred German city of Dresden is forcing a shift in momentum in the battle between two US technology superpowers.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_220.jpg,Honda to build new SUV in Ohio (AFP) AFP - Japanese automaker Honda's US subsidiary said it would begin manufacturing a new sport-utility vehicle under the Acura brand at its Ohio assembly plant starting in 2006.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_221.jpg,"Locusts Ravage Key Mauritanian Farming Region (Reuters) Reuters - An agricultural region\in eastern Mauritania faces the loss of its entire crop to\swarms of locusts unless action is taken immediately, a\regional government official has warned.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_222.jpg,"NATO, Russia to Boost Anti-Terror Cooperation  BRUSSELS (Reuters) - NATO and Russia Tuesday agreed to  boost cooperation in the fight against terrorism after a spate  of attacks on Russian soil including the Beslan school siege  that ended with at least 335 deaths.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_223.jpg,"Ford to end second shift at suburban St. Louis plant Ford Motor Co. said Tuesday it will end the second of its two production shifts at its suburban assembly plant effective Jan. 3, eliminating about 800 jobs.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_224.jpg,"Frances #39; fallout seen short-lived on Fla. economy Frances, the second major hurricane to strike Florida in three weeks, has stung tourism, agriculture and other industries, but the state #39;s economy is expected to ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_225.jpg,"Heart Disease Should Not Come As A Surprise Bill Clinton was an active, jogging, jovial time bomb. Like thousands of others, he had no idea how close he was to a heart attack and possibly death - even though he had years of presidential health care and continued checkups.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_226.jpg,Filmmakers Examining the 'What Ifs' of Nuclear Power Documentaries on the effects on children of the Chernobyl nuclear accident and the Indian Point power plant will be broadcast back-to-back by HBO.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_227.jpg,Expo #39;s Kim Can #39;t End Win Drought Another good start by Kim Sun-woo went to waste as the Montreal Expos frittered away a two-run lead in the seventh inning before finally beating the Chicago Cubs 7-6 in 12 innings in Tuesdays MLB game in Chicago.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_228.jpg,Playing Away Could Suit Europe -Torrance  LONDON (Reuters) - Former Ryder Cup-winning European  captain Sam Torrance believes this year's team will benefit  from defending the trophy on American soil next week.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_229.jpg,"Boston Scientific's Ireland Plant Cleared  CHICAGO (Reuters) - Boston Scientific Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BSX.N target=/stocks/quickinfo/fullquote""&gt;BSX.N&lt;/A&gt; said on  Wednesday that inspectors from the U.S. Food and Drug  Administration found no problems at a plant in Ireland that  makes Taxus heart stents, which were the subject of a recall.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_230.jpg,Boston Scientific says FDA clears Ireland plant Boston Scientific Corp. on Wednesday said US drug regulators inspected the Natick-based company #39;s Ireland plant that makes Taxus drug-coated stents and gave the facility a clean bill of health.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_231.jpg,Livewire: Web Aids Search for the Right -- or Left -- Mate (Reuters) Reuters - The run-up to the U.S.\presidential election is casting the spotlight on a new crop of\Web sites for political-minded singles who are seeking Mr. or\Ms. Right ... or Left.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_232.jpg,"WTO confirms big trade powers EU, US must dismantle cotton, sugar &lt;b&gt;...&lt;/b&gt; The World Trade Organisation confirmed two separate rulings Wednesday outlawing farm subsidies paid by the United States to cotton farmers and by the European Union to its sugar producers.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_233.jpg,SA drops WMD violations charges Nuclear trafficking charges against the owner of a South African engineering plant are dropped.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_234.jpg,Brazil wins double trade victory The World Trade Organisation backs Brazilian complaints against US cotton subsidies and EU support for sugar producers.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_235.jpg,UPDATE 1-Del Piero ends goal drought as Italy win again Alessandro Del Piero scored his first goal for Italy in over a year as Marcello Lippi #39;s side picked up their second straight success with a 1-0 victory over Moldova in their World Cup qualifier on Wednesday.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_236.jpg,Rice shatters NFL yardage record CBC SPORTS ONLINE - Seattle Seahawks wide receiver Jerry Rice became the most prolific offensive player in NFL history on Monday night.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_237.jpg,"Update 1: Brazil Wins Trade Battles Against US, EU Latin America #39;s agricultural giant won a pair of trade victories against farm subsidies for rich countries after the World Trade Organization agreed that Brazilian farmers have been hurt by government assistance for US cotton farmers and European Union ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_238.jpg,"Australia, Japan work on near zero-emission coal-fired electricity plant (AFP) AFP - Australian and Japanese researchers are working on a prototype  quot;near zero-emission quot; coal-fired electricity plant in an effort to reduce a major source of greenhouse gas emissions, they said.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_239.jpg,"Another Blow from the WTO LOS ANGELES - 09/09/04 - For the third time in as many weeks, the World Trade Organization has handed down decisions against US ruling against US anti-dumping and cotton subsidy policies, and rejecting Washington #39;s appeal of an earlier ruling upholding ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_240.jpg,"WTO rules against US, EU on sugar, cotton Latin America #39;s agricultural giant scored two trade victories Wednesday against rich countries #39; farm subsidies after the World Trade Organization agreed with Brazil ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_241.jpg,"Genetically Modified Fish Used to Make Human Protein (Reuters) Reuters - Genetically modified fish may one day be\used to produce human proteins to treat illnesses such as lung\disease, liver problems and even some cancers.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_242.jpg,"US Ordered to Reduce Crop Supports The United States has been ordered to withdraw some of its support for producers of cotton and other commodities, according to a World Trade Organization report made public Wednesday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_243.jpg,"They're letting their hair down They are baseball's Delta House, the ragtag Pointer Brothers of Yawkey Way. Winning just about every game on their march to the playoffs, the 2004 Red Sox look like they're going on down to Yasgur's farm to join in a rock 'n' roll band.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_244.jpg,"China Accused of Unfair Trade Policies A group of industry, farm and labor groups, seeking to put pressure on the Bush administration before the presidential election, petitioned the government on Thursday to file an unfair trade practices case against China.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_245.jpg,"U.S. Ordered to Reduce Crop Supports GENEVA, Sept. 8 -- The United States was ordered to withdraw some of its support for producers of cotton and other commodities, according to a World Trade Organization report made public Wednesday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_246.jpg,"Kashmir solution hinges on Pakistan crackdown-India India and Pakistan can make progress on resolving their thorny dispute over Kashmir only if Islamabad delivers on its promise to act against Kashmiri rebels on its soil, India #39;s foreign minister said on Thursday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_247.jpg,"Normal plant will trim second shift, 1,200 jobs by months #39; end NORMAL, Ill. Mitsubishi Motors says it will eliminate the second shift at its only US plant on September 17th and about 12-hundred workers will be laid off by the end of the month.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_248.jpg,"Mexico, U.S. Unveil Border Clean-Up Plan (AP) AP - With 5 million discarded tires littering the background, the United States and Mexico announced an accord Thursday to clean up the mountains of rusty cars, smashed school buses and rotting rubber that are a blight on the border.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_249.jpg,"One boy dies of bird flu disease in Thailand A boy has died of bird flu virus in Thailand #39;s central Prachinburi province, bringing the death toll from the epidemic in Asia to 28, the official Thai News Agency reported here on Thursday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_250.jpg,"Heart Disease Awareness May Create High Anxiety By DAVID HAMMER     LITTLE ROCK, Ark. (AP) -- The attention that former President Clinton's heart surgery has drawn to problems of the circulatory system could have a negative side, experts say...",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_251.jpg,"Teen first in Thailand to die of avian flu since disease re &lt;b&gt;...&lt;/b&gt; A man in Thailand has died of avian flu, the first human casualty in the country since the disease re-emerged in Asia in July, officials said Thursday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_252.jpg,"Japan to Continue Demand That US Apply Its Cattle Standards Japan #39;s farm minister, Yoshiyuki Kamei, said his nation will continue to demand that the US apply the same standards of testing cattle for mad cow disease that Japan does.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_253.jpg,"Dean Foods Exits Nutritional Beverages  NEW YORK (Reuters) - Dean Foods Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DF.N target=/stocks/quickinfo/fullquote""&gt;DF.N&lt;/A&gt;, the largest  U.S. dairy company, on Friday said it expects to take \$10.2  million of charges as it exits the nutritional beverage  business and closes a Michigan plant.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_254.jpg,"Alcoa shares plunge on profit warning NEW YORK - Alcoa (AA) shares plunged more than 5 in early Friday trading after the world #39;s largest aluminum producer warned that third-quarter results would fall far short of Wall Street expectations, hurt by plant shutdowns, restructuring costs and ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_255.jpg,"M S in talks to offload website Marks   Spencer is poised to farm out its online retail business and is talking to a number of interested parties, the High Street retailer says.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_256.jpg,"Ali: Boxing needs US commission Muhammad Ali asked Congress yesterday to create a US Boxing Commission, saying oversight by the federal government is needed to protect boxers from exploitation and injury. Ali's testimony before a congressional panel was read by his wife, Lonnie Ali , because he suffers from Parkinson's disease.  quot;Reform measures are unlikely to succeed, quot; Ali said,  quot;unless a US Boxing Commission is ...",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_257.jpg,"M S in talks to offload website Marks   Spencer is poised to farm out its online retail business, the High Street retailer says.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_258.jpg,"Alcoa shares drop on profit warning amid labour problems, closures Shares of Alcoa Inc. fell sharply Friday after the metals giant warned that labour problems in Quebec and plant closings will weaken third-quarter profits.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_259.jpg,"Locusts Menace Quarter of West Africa Crops-Experts (Reuters) Reuters - West Africa may lose up to a quarter\of its grain harvest this year if the worst locust infestation\for 15 years is not brought under control, regional agriculture\experts warned.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_260.jpg,Web Aids Search for the Right -- or Left -- Mate The run-up to the U.S.\presidential election is casting the spotlight on a new crop of\Web sites for political-minded singles who are seeking Mr. or\Ms. Right ... or Left.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_261.jpg,Gravel-Gel-Soil Gives City Trees Room to Grow Trees bring both comfort and measurable benefits to urban environments. The problem is that roots don't flourish under pavement. Now scientists think they have a solution.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_262.jpg,"Extinct plants, animals threaten loss of thousands more EDMONTON - An extra 6,000 species of butterflies and other small creatures will be wiped out if their endangered plant and animal hosts go extinct, scientists say.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_263.jpg,"US labor, industry coalition charges China currency  #39;manipulation #39; WASHINGTON : An alliance of labor, industry and farm groups filed a complaint charging China with creating unfair trade conditions and undermining US workers and industry by manipulating its currency.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_264.jpg,"Cotton on consumers The 2004 Global Lifestyle Monitor survey, conducted by Cotton Incorporated and Cotton Council International, reveals about 68.7 per cent of consumers surveyed in five Chinese cities say the material used is the deciding factor.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_265.jpg,"Third shift may be added at Chrysler #39;s Ontario plant CALGARY - Burgeoning international demand for Ontario-made Chryslers could add up to 1,000 jobs at the automaker #39;s plant near Toronto, Dieter Zetsche, chief executive of Chrysler Group, said yesterday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_266.jpg,"Environmentalists fault company A Cambridge power plant reduced its emissions last year when it switched from oil to natural gas. But environmentalists gathered yesterday to say that the plant simply traded one kind of pollution for another, now threatening the water instead of the air.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_267.jpg,"Malaysia finds more bird flu cases KUALA LUMPUR, Malaysia - Malaysia found new cases of bird flu today in an infected area that had been under quarantine for three weeks, setting off a new round of culling poultry and screening people to contain the potentially deadly disease.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_268.jpg,"Brazil Wins Rulings on 2 Trade Issues The World Trade Organization ruled yesterday that as much as half of European Union sugar exports are illegal and separately confirmed that \$3 billion in United States cotton subsidies violate the organization #39;s rules, handing Brazil two victories in its ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_269.jpg,"WTO finds unfair practices in sugar, cotton industries Developing countries were last night celebrating victory over the world #39;s two largest economic blocs after the WTO ruled against the European Union #39;s sugar regime and the support given by the US to its cotton farmers.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_270.jpg,"ND shows it still has a heartbeat He breathes, hitting the poor kid quarterback from Michigan so hard the Maize racing stripes flee screaming from the Blue helmet. He breathes, stripping the ball from a Michigan receiver, pouring through to stuff a punt.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
