image_path,text,crop,disease,stress_labels,is_healthy
plantvillage/corn_powdery_mildew_0190.jpg,Corn plant showing symptoms of powdery mildew. Indicates disease risk.,corn,powdery_mildew,['disease_risk'],False
plantvillage/corn_yellow_curl_0191.jpg,Corn plant showing symptoms of yellow curl. Indicates nutrient def.,corn,yellow_curl,['nutrient_def'],False
plantvillage/potato_mosaic_virus_0192.jpg,Potato plant showing symptoms of mosaic virus. Indicates disease risk.,potato,mosaic_virus,['disease_risk'],False
plantvillage/corn_healthy_0193.jpg,Healthy corn plant with no visible signs of stress or disease.,corn,healthy,[],True
plantvillage/corn_early_blight_0194.jpg,Corn plant showing symptoms of early blight. Indicates disease risk.,corn,early_blight,['disease_risk'],False
plantvillage/potato_septoria_leaf_spot_0195.jpg,Potato plant showing symptoms of septoria leaf spot. Indicates disease risk.,potato,septoria_leaf_spot,['disease_risk'],False
plantvillage/tomato_septoria_leaf_spot_0196.jpg,Tomato plant showing symptoms of septoria leaf spot. Indicates disease risk.,tomato,septoria_leaf_spot,['disease_risk'],False
plantvillage/corn_powdery_mildew_0197.jpg,Corn plant showing symptoms of powdery mildew. Indicates disease risk.,corn,powdery_mildew,['disease_risk'],False
plantvillage/potato_bacterial_spot_0198.jpg,Potato plant showing symptoms of bacterial spot. Indicates disease risk.,potato,bacterial_spot,['disease_risk'],False
plantvillage/tomato_leaf_spot_0199.jpg,Tomato plant showing symptoms of leaf spot. Indicates disease risk.,tomato,leaf_spot,['disease_risk'],False
plantvillage/potato_septoria_leaf_spot_0200.jpg,Potato plant showing symptoms of septoria leaf spot. Indicates disease risk.,potato,septoria_leaf_spot,['disease_risk'],False
plantvillage/pepper_early_blight_0201.jpg,Pepper plant showing symptoms of early blight. Indicates disease risk.,pepper,early_blight,['disease_risk'],False
plantvillage/potato_leaf_spot_0202.jpg,Potato plant showing symptoms of leaf spot. Indicates disease risk.,potato,leaf_spot,['disease_risk'],False
plantvillage/potato_leaf_spot_0203.jpg,Potato plant showing symptoms of leaf spot. Indicates disease risk.,potato,leaf_spot,['disease_risk'],False
plantvillage/pepper_bacterial_spot_0204.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/cucumber_powdery_mildew_0205.jpg,Cucumber plant showing symptoms of powdery mildew. Indicates disease risk.,cucumber,powdery_mildew,['disease_risk'],False
plantvillage/pepper_late_blight_0206.jpg,Pepper plant showing symptoms of late blight. Indicates disease risk.,pepper,late_blight,['disease_risk'],False
plantvillage/cucumber_powdery_mildew_0207.jpg,Cucumber plant showing symptoms of powdery mildew. Indicates disease risk.,cucumber,powdery_mildew,['disease_risk'],False
plantvillage/potato_mosaic_virus_0208.jpg,Potato plant showing symptoms of mosaic virus. Indicates disease risk.,potato,mosaic_virus,['disease_risk'],False
plantvillage/cucumber_powdery_mildew_0209.jpg,Cucumber plant showing symptoms of powdery mildew. Indicates disease risk.,cucumber,powdery_mildew,['disease_risk'],False
plantvillage/potato_mosaic_virus_0210.jpg,Potato plant showing symptoms of mosaic virus. Indicates disease risk.,potato,mosaic_virus,['disease_risk'],False
plantvillage/pepper_septoria_leaf_spot_0211.jpg,Pepper plant showing symptoms of septoria leaf spot. Indicates disease risk.,pepper,septoria_leaf_spot,['disease_risk'],False
plantvillage/pepper_late_blight_0212.jpg,Pepper plant showing symptoms of late blight. Indicates disease risk.,pepper,late_blight,['disease_risk'],False
plantvillage/tomato_yellow_curl_0213.jpg,Tomato plant showing symptoms of yellow curl. Indicates nutrient def.,tomato,yellow_curl,['nutrient_def'],False
plantvillage/pepper_bacterial_spot_0214.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/tomato_late_blight_0215.jpg,Tomato plant showing symptoms of late blight. Indicates disease risk.,tomato,late_blight,['disease_risk'],False
plantvillage/pepper_yellow_curl_0216.jpg,Pepper plant showing symptoms of yellow curl. Indicates nutrient def.,pepper,yellow_curl,['nutrient_def'],False
plantvillage/potato_late_blight_0217.jpg,Potato plant showing symptoms of late blight. Indicates disease risk.,potato,late_blight,['disease_risk'],False
plantvillage/cucumber_leaf_spot_0218.jpg,Cucumber plant showing symptoms of leaf spot. Indicates disease risk.,cucumber,leaf_spot,['disease_risk'],False
plantvillage/potato_yellow_curl_0219.jpg,Potato plant showing symptoms of yellow curl. Indicates nutrient def.,potato,yellow_curl,['nutrient_def'],False
plantvillage/corn_mosaic_virus_0220.jpg,Corn plant showing symptoms of mosaic virus. Indicates disease risk.,corn,mosaic_virus,['disease_risk'],False
plantvillage/cucumber_leaf_spot_0221.jpg,Cucumber plant showing symptoms of leaf spot. Indicates disease risk.,cucumber,leaf_spot,['disease_risk'],False
plantvillage/pepper_powdery_mildew_0222.jpg,Pepper plant showing symptoms of powdery mildew. Indicates disease risk.,pepper,powdery_mildew,['disease_risk'],False
plantvillage/cucumber_bacterial_spot_0223.jpg,Cucumber plant showing symptoms of bacterial spot. Indicates disease risk.,cucumber,bacterial_spot,['disease_risk'],False
plantvillage/corn_powdery_mildew_0224.jpg,Corn plant showing symptoms of powdery mildew. Indicates disease risk.,corn,powdery_mildew,['disease_risk'],False
plantvillage/tomato_powdery_mildew_0225.jpg,Tomato plant showing symptoms of powdery mildew. Indicates disease risk.,tomato,powdery_mildew,['disease_risk'],False
plantvillage/pepper_bacterial_spot_0226.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/corn_leaf_spot_0227.jpg,Corn plant showing symptoms of leaf spot. Indicates disease risk.,corn,leaf_spot,['disease_risk'],False
plantvillage/corn_septoria_leaf_spot_0228.jpg,Corn plant showing symptoms of septoria leaf spot. Indicates disease risk.,corn,septoria_leaf_spot,['disease_risk'],False
plantvillage/cucumber_late_blight_0229.jpg,Cucumber plant showing symptoms of late blight. Indicates disease risk.,cucumber,late_blight,['disease_risk'],False
plantvillage/tomato_bacterial_spot_0230.jpg,Tomato plant showing symptoms of bacterial spot. Indicates disease risk.,tomato,bacterial_spot,['disease_risk'],False
plantvillage/tomato_leaf_spot_0231.jpg,Tomato plant showing symptoms of leaf spot. Indicates disease risk.,tomato,leaf_spot,['disease_risk'],False
plantvillage/corn_bacterial_spot_0232.jpg,Corn plant showing symptoms of bacterial spot. Indicates disease risk.,corn,bacterial_spot,['disease_risk'],False
plantvillage/pepper_healthy_0233.jpg,Healthy pepper plant with no visible signs of stress or disease.,pepper,healthy,[],True
plantvillage/corn_powdery_mildew_0234.jpg,Corn plant showing symptoms of powdery mildew. Indicates disease risk.,corn,powdery_mildew,['disease_risk'],False
plantvillage/tomato_septoria_leaf_spot_0235.jpg,Tomato plant showing symptoms of septoria leaf spot. Indicates disease risk.,tomato,septoria_leaf_spot,['disease_risk'],False
plantvillage/corn_late_blight_0236.jpg,Corn plant showing symptoms of late blight. Indicates disease risk.,corn,late_blight,['disease_risk'],False
plantvillage/pepper_mosaic_virus_0237.jpg,Pepper plant showing symptoms of mosaic virus. Indicates disease risk.,pepper,mosaic_virus,['disease_risk'],False
plantvillage/pepper_bacterial_spot_0238.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/cucumber_healthy_0239.jpg,Healthy cucumber plant with no visible signs of stress or disease.,cucumber,healthy,[],True
plantvillage/pepper_mosaic_virus_0240.jpg,Pepper plant showing symptoms of mosaic virus. Indicates disease risk.,pepper,mosaic_virus,['disease_risk'],False
plantvillage/pepper_septoria_leaf_spot_0241.jpg,Pepper plant showing symptoms of septoria leaf spot. Indicates disease risk.,pepper,septoria_leaf_spot,['disease_risk'],False
plantvillage/tomato_early_blight_0242.jpg,Tomato plant showing symptoms of early blight. Indicates disease risk.,tomato,early_blight,['disease_risk'],False
plantvillage/tomato_leaf_spot_0243.jpg,Tomato plant showing symptoms of leaf spot. Indicates disease risk.,tomato,leaf_spot,['disease_risk'],False
plantvillage/corn_early_blight_0244.jpg,Corn plant showing symptoms of early blight. Indicates disease risk.,corn,early_blight,['disease_risk'],False
plantvillage/pepper_yellow_curl_0245.jpg,Pepper plant showing symptoms of yellow curl. Indicates nutrient def.,pepper,yellow_curl,['nutrient_def'],False
plantvillage/cucumber_bacterial_spot_0246.jpg,Cucumber plant showing symptoms of bacterial spot. Indicates disease risk.,cucumber,bacterial_spot,['disease_risk'],False
plantvillage/potato_late_blight_0247.jpg,Potato plant showing symptoms of late blight. Indicates disease risk.,potato,late_blight,['disease_risk'],False
plantvillage/potato_yellow_curl_0248.jpg,Potato plant showing symptoms of yellow curl. Indicates nutrient def.,potato,yellow_curl,['nutrient_def'],False
plantvillage/corn_septoria_leaf_spot_0249.jpg,Corn plant showing symptoms of septoria leaf spot. Indicates disease risk.,corn,septoria_leaf_spot,['disease_risk'],False
plantvillage/tomato_late_blight_0250.jpg,Tomato plant showing symptoms of late blight. Indicates disease risk.,tomato,late_blight,['disease_risk'],False
plantvillage/cucumber_late_blight_0251.jpg,Cucumber plant showing symptoms of late blight. Indicates disease risk.,cucumber,late_blight,['disease_risk'],False
plantvillage/corn_septoria_leaf_spot_0252.jpg,Corn plant showing symptoms of septoria leaf spot. Indicates disease risk.,corn,septoria_leaf_spot,['disease_risk'],False
plantvillage/corn_powdery_mildew_0253.jpg,Corn plant showing symptoms of powdery mildew. Indicates disease risk.,corn,powdery_mildew,['disease_risk'],False
plantvillage/tomato_bacterial_spot_0254.jpg,Tomato plant showing symptoms of bacterial spot. Indicates disease risk.,tomato,bacterial_spot,['disease_risk'],False
plantvillage/tomato_early_blight_0255.jpg,Tomato plant showing symptoms of early blight. Indicates disease risk.,tomato,early_blight,['disease_risk'],False
plantvillage/cucumber_bacterial_spot_0256.jpg,Cucumber plant showing symptoms of bacterial spot. Indicates disease risk.,cucumber,bacterial_spot,['disease_risk'],False
plantvillage/pepper_septoria_leaf_spot_0257.jpg,Pepper plant showing symptoms of septoria leaf spot. Indicates disease risk.,pepper,septoria_leaf_spot,['disease_risk'],False
plantvillage/pepper_healthy_0258.jpg,Healthy pepper plant with no visible signs of stress or disease.,pepper,healthy,[],True
plantvillage/cucumber_septoria_leaf_spot_0259.jpg,Cucumber plant showing symptoms of septoria leaf spot. Indicates disease risk.,cucumber,septoria_leaf_spot,['disease_risk'],False
plantvillage/tomato_bacterial_spot_0260.jpg,Tomato plant showing symptoms of bacterial spot. Indicates disease risk.,tomato,bacterial_spot,['disease_risk'],False
plantvillage/potato_septoria_leaf_spot_0261.jpg,Potato plant showing symptoms of septoria leaf spot. Indicates disease risk.,potato,septoria_leaf_spot,['disease_risk'],False
plantvillage/cucumber_yellow_curl_0262.jpg,Cucumber plant showing symptoms of yellow curl. Indicates nutrient def.,cucumber,yellow_curl,['nutrient_def'],False
plantvillage/potato_early_blight_0263.jpg,Potato plant showing symptoms of early blight. Indicates disease risk.,potato,early_blight,['disease_risk'],False
plantvillage/potato_late_blight_0264.jpg,Potato plant showing symptoms of late blight. Indicates disease risk.,potato,late_blight,['disease_risk'],False
plantvillage/potato_bacterial_spot_0265.jpg,Potato plant showing symptoms of bacterial spot. Indicates disease risk.,potato,bacterial_spot,['disease_risk'],False
plantvillage/potato_leaf_spot_0266.jpg,Potato plant showing symptoms of leaf spot. Indicates disease risk.,potato,leaf_spot,['disease_risk'],False
plantvillage/corn_mosaic_virus_0267.jpg,Corn plant showing symptoms of mosaic virus. Indicates disease risk.,corn,mosaic_virus,['disease_risk'],False
plantvillage/cucumber_late_blight_0268.jpg,Cucumber plant showing symptoms of late blight. Indicates disease risk.,cucumber,late_blight,['disease_risk'],False
plantvillage/potato_late_blight_0269.jpg,Potato plant showing symptoms of late blight. Indicates disease risk.,potato,late_blight,['disease_risk'],False
plantvillage/potato_septoria_leaf_spot_0270.jpg,Potato plant showing symptoms of septoria leaf spot. Indicates disease risk.,potato,septoria_leaf_spot,['disease_risk'],False
plantvillage/cucumber_bacterial_spot_0271.jpg,Cucumber plant showing symptoms of bacterial spot. Indicates disease risk.,cucumber,bacterial_spot,['disease_risk'],False
plantvillage/cucumber_mosaic_virus_0272.jpg,Cucumber plant showing symptoms of mosaic virus. Indicates disease risk.,cucumber,mosaic_virus,['disease_risk'],False
plantvillage/pepper_bacterial_spot_0273.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/tomato_leaf_spot_0274.jpg,Tomato plant showing symptoms of leaf spot. Indicates disease risk.,tomato,leaf_spot,['disease_risk'],False
plantvillage/tomato_mosaic_virus_0275.jpg,Tomato plant showing symptoms of mosaic virus. Indicates disease risk.,tomato,mosaic_virus,['disease_risk'],False
plantvillage/tomato_powdery_mildew_0276.jpg,Tomato plant showing symptoms of powdery mildew. Indicates disease risk.,tomato,powdery_mildew,['disease_risk'],False
plantvillage/potato_leaf_spot_0277.jpg,Potato plant showing symptoms of leaf spot. Indicates disease risk.,potato,leaf_spot,['disease_risk'],False
plantvillage/tomato_septoria_leaf_spot_0278.jpg,Tomato plant showing symptoms of septoria leaf spot. Indicates disease risk.,tomato,septoria_leaf_spot,['disease_risk'],False
plantvillage/tomato_septoria_leaf_spot_0279.jpg,Tomato plant showing symptoms of septoria leaf spot. Indicates disease risk.,tomato,septoria_leaf_spot,['disease_risk'],False
plantvillage/tomato_mosaic_virus_0280.jpg,Tomato plant showing symptoms of mosaic virus. Indicates disease risk.,tomato,mosaic_virus,['disease_risk'],False
plantvillage/cucumber_septoria_leaf_spot_0281.jpg,Cucumber plant showing symptoms of septoria leaf spot. Indicates disease risk.,cucumber,septoria_leaf_spot,['disease_risk'],False
plantvillage/corn_bacterial_spot_0282.jpg,Corn plant showing symptoms of bacterial spot. Indicates disease risk.,corn,bacterial_spot,['disease_risk'],False
plantvillage/pepper_mosaic_virus_0283.jpg,Pepper plant showing symptoms of mosaic virus. Indicates disease risk.,pepper,mosaic_virus,['disease_risk'],False
plantvillage/pepper_late_blight_0284.jpg,Pepper plant showing symptoms of late blight. Indicates disease risk.,pepper,late_blight,['disease_risk'],False
plantvillage/potato_powdery_mildew_0285.jpg,Potato plant showing symptoms of powdery mildew. Indicates disease risk.,potato,powdery_mildew,['disease_risk'],False
plantvillage/pepper_septoria_leaf_spot_0286.jpg,Pepper plant showing symptoms of septoria leaf spot. Indicates disease risk.,pepper,septoria_leaf_spot,['disease_risk'],False
plantvillage/cucumber_mosaic_virus_0287.jpg,Cucumber plant showing symptoms of mosaic virus. Indicates disease risk.,cucumber,mosaic_virus,['disease_risk'],False
plantvillage/potato_bacterial_spot_0288.jpg,Potato plant showing symptoms of bacterial spot. Indicates disease risk.,potato,bacterial_spot,['disease_risk'],False
plantvillage/corn_yellow_curl_0289.jpg,Corn plant showing symptoms of yellow curl. Indicates nutrient def.,corn,yellow_curl,['nutrient_def'],False
plantvillage/tomato_septoria_leaf_spot_0290.jpg,Tomato plant showing symptoms of septoria leaf spot. Indicates disease risk.,tomato,septoria_leaf_spot,['disease_risk'],False
plantvillage/cucumber_powdery_mildew_0291.jpg,Cucumber plant showing symptoms of powdery mildew. Indicates disease risk.,cucumber,powdery_mildew,['disease_risk'],False
plantvillage/pepper_septoria_leaf_spot_0292.jpg,Pepper plant showing symptoms of septoria leaf spot. Indicates disease risk.,pepper,septoria_leaf_spot,['disease_risk'],False
plantvillage/potato_powdery_mildew_0293.jpg,Potato plant showing symptoms of powdery mildew. Indicates disease risk.,potato,powdery_mildew,['disease_risk'],False
plantvillage/cucumber_late_blight_0294.jpg,Cucumber plant showing symptoms of late blight. Indicates disease risk.,cucumber,late_blight,['disease_risk'],False
plantvillage/tomato_mosaic_virus_0295.jpg,Tomato plant showing symptoms of mosaic virus. Indicates disease risk.,tomato,mosaic_virus,['disease_risk'],False
plantvillage/pepper_early_blight_0296.jpg,Pepper plant showing symptoms of early blight. Indicates disease risk.,pepper,early_blight,['disease_risk'],False
plantvillage/cucumber_early_blight_0297.jpg,Cucumber plant showing symptoms of early blight. Indicates disease risk.,cucumber,early_blight,['disease_risk'],False
plantvillage/corn_bacterial_spot_0298.jpg,Corn plant showing symptoms of bacterial spot. Indicates disease risk.,corn,bacterial_spot,['disease_risk'],False
plantvillage/tomato_yellow_curl_0299.jpg,Tomato plant showing symptoms of yellow curl. Indicates nutrient def.,tomato,yellow_curl,['nutrient_def'],False
plantvillage/cucumber_mosaic_virus_0300.jpg,Cucumber plant showing symptoms of mosaic virus. Indicates disease risk.,cucumber,mosaic_virus,['disease_risk'],False
plantvillage/tomato_healthy_0301.jpg,Healthy tomato plant with no visible signs of stress or disease.,tomato,healthy,[],True
plantvillage/tomato_yellow_curl_0302.jpg,Tomato plant showing symptoms of yellow curl. Indicates nutrient def.,tomato,yellow_curl,['nutrient_def'],False
plantvillage/corn_yellow_curl_0303.jpg,Corn plant showing symptoms of yellow curl. Indicates nutrient def.,corn,yellow_curl,['nutrient_def'],False
plantvillage/corn_healthy_0304.jpg,Healthy corn plant with no visible signs of stress or disease.,corn,healthy,[],True
plantvillage/potato_bacterial_spot_0305.jpg,Potato plant showing symptoms of bacterial spot. Indicates disease risk.,potato,bacterial_spot,['disease_risk'],False
plantvillage/corn_bacterial_spot_0306.jpg,Corn plant showing symptoms of bacterial spot. Indicates disease risk.,corn,bacterial_spot,['disease_risk'],False
plantvillage/potato_healthy_0307.jpg,Healthy potato plant with no visible signs of stress or disease.,potato,healthy,[],True
plantvillage/pepper_bacterial_spot_0308.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/corn_healthy_0309.jpg,Healthy corn plant with no visible signs of stress or disease.,corn,healthy,[],True
plantvillage/tomato_bacterial_spot_0310.jpg,Tomato plant showing symptoms of bacterial spot. Indicates disease risk.,tomato,bacterial_spot,['disease_risk'],False
plantvillage/pepper_late_blight_0311.jpg,Pepper plant showing symptoms of late blight. Indicates disease risk.,pepper,late_blight,['disease_risk'],False
plantvillage/corn_yellow_curl_0312.jpg,Corn plant showing symptoms of yellow curl. Indicates nutrient def.,corn,yellow_curl,['nutrient_def'],False
plantvillage/pepper_late_blight_0313.jpg,Pepper plant showing symptoms of late blight. Indicates disease risk.,pepper,late_blight,['disease_risk'],False
plantvillage/potato_early_blight_0314.jpg,Potato plant showing symptoms of early blight. Indicates disease risk.,potato,early_blight,['disease_risk'],False
plantvillage/corn_mosaic_virus_0315.jpg,Corn plant showing symptoms of mosaic virus. Indicates disease risk.,corn,mosaic_virus,['disease_risk'],False
plantvillage/corn_bacterial_spot_0316.jpg,Corn plant showing symptoms of bacterial spot. Indicates disease risk.,corn,bacterial_spot,['disease_risk'],False
plantvillage/corn_septoria_leaf_spot_0317.jpg,Corn plant showing symptoms of septoria leaf spot. Indicates disease risk.,corn,septoria_leaf_spot,['disease_risk'],False
plantvillage/pepper_bacterial_spot_0318.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/pepper_mosaic_virus_0319.jpg,Pepper plant showing symptoms of mosaic virus. Indicates disease risk.,pepper,mosaic_virus,['disease_risk'],False
plantvillage/potato_yellow_curl_0320.jpg,Potato plant showing symptoms of yellow curl. Indicates nutrient def.,potato,yellow_curl,['nutrient_def'],False
plantvillage/potato_septoria_leaf_spot_0321.jpg,Potato plant showing symptoms of septoria leaf spot. Indicates disease risk.,potato,septoria_leaf_spot,['disease_risk'],False
plantvillage/pepper_septoria_leaf_spot_0322.jpg,Pepper plant showing symptoms of septoria leaf spot. Indicates disease risk.,pepper,septoria_leaf_spot,['disease_risk'],False
plantvillage/pepper_leaf_spot_0323.jpg,Pepper plant showing symptoms of leaf spot. Indicates disease risk.,pepper,leaf_spot,['disease_risk'],False
plantvillage/cucumber_healthy_0324.jpg,Healthy cucumber plant with no visible signs of stress or disease.,cucumber,healthy,[],True
plantvillage/pepper_mosaic_virus_0325.jpg,Pepper plant showing symptoms of mosaic virus. Indicates disease risk.,pepper,mosaic_virus,['disease_risk'],False
plantvillage/tomato_bacterial_spot_0326.jpg,Tomato plant showing symptoms of bacterial spot. Indicates disease risk.,tomato,bacterial_spot,['disease_risk'],False
plantvillage/pepper_late_blight_0327.jpg,Pepper plant showing symptoms of late blight. Indicates disease risk.,pepper,late_blight,['disease_risk'],False
plantvillage/potato_powdery_mildew_0328.jpg,Potato plant showing symptoms of powdery mildew. Indicates disease risk.,potato,powdery_mildew,['disease_risk'],False
plantvillage/potato_mosaic_virus_0329.jpg,Potato plant showing symptoms of mosaic virus. Indicates disease risk.,potato,mosaic_virus,['disease_risk'],False
plantvillage/pepper_septoria_leaf_spot_0330.jpg,Pepper plant showing symptoms of septoria leaf spot. Indicates disease risk.,pepper,septoria_leaf_spot,['disease_risk'],False
plantvillage/potato_early_blight_0331.jpg,Potato plant showing symptoms of early blight. Indicates disease risk.,potato,early_blight,['disease_risk'],False
plantvillage/potato_leaf_spot_0332.jpg,Potato plant showing symptoms of leaf spot. Indicates disease risk.,potato,leaf_spot,['disease_risk'],False
plantvillage/pepper_late_blight_0333.jpg,Pepper plant showing symptoms of late blight. Indicates disease risk.,pepper,late_blight,['disease_risk'],False
plantvillage/tomato_septoria_leaf_spot_0334.jpg,Tomato plant showing symptoms of septoria leaf spot. Indicates disease risk.,tomato,septoria_leaf_spot,['disease_risk'],False
plantvillage/tomato_healthy_0335.jpg,Healthy tomato plant with no visible signs of stress or disease.,tomato,healthy,[],True
plantvillage/cucumber_early_blight_0336.jpg,Cucumber plant showing symptoms of early blight. Indicates disease risk.,cucumber,early_blight,['disease_risk'],False
plantvillage/tomato_healthy_0337.jpg,Healthy tomato plant with no visible signs of stress or disease.,tomato,healthy,[],True
plantvillage/pepper_mosaic_virus_0338.jpg,Pepper plant showing symptoms of mosaic virus. Indicates disease risk.,pepper,mosaic_virus,['disease_risk'],False
plantvillage/tomato_powdery_mildew_0339.jpg,Tomato plant showing symptoms of powdery mildew. Indicates disease risk.,tomato,powdery_mildew,['disease_risk'],False
plantvillage/pepper_bacterial_spot_0340.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/pepper_bacterial_spot_0341.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/corn_powdery_mildew_0342.jpg,Corn plant showing symptoms of powdery mildew. Indicates disease risk.,corn,powdery_mildew,['disease_risk'],False
plantvillage/tomato_leaf_spot_0343.jpg,Tomato plant showing symptoms of leaf spot. Indicates disease risk.,tomato,leaf_spot,['disease_risk'],False
plantvillage/pepper_bacterial_spot_0344.jpg,Pepper plant showing symptoms of bacterial spot. Indicates disease risk.,pepper,bacterial_spot,['disease_risk'],False
plantvillage/tomato_late_blight_0345.jpg,Tomato plant showing symptoms of late blight. Indicates disease risk.,tomato,late_blight,['disease_risk'],False
plantvillage/corn_bacterial_spot_0346.jpg,Corn plant showing symptoms of bacterial spot. Indicates disease risk.,corn,bacterial_spot,['disease_risk'],False
plantvillage/tomato_bacterial_spot_0347.jpg,Tomato plant showing symptoms of bacterial spot. Indicates disease risk.,tomato,bacterial_spot,['disease_risk'],False
plantvillage/potato_early_blight_0348.jpg,Potato plant showing symptoms of early blight. Indicates disease risk.,potato,early_blight,['disease_risk'],False
plantvillage/potato_powdery_mildew_0349.jpg,Potato plant showing symptoms of powdery mildew. Indicates disease risk.,potato,powdery_mildew,['disease_risk'],False
plantvillage/cucumber_bacterial_spot_0350.jpg,Cucumber plant showing symptoms of bacterial spot. Indicates disease risk.,cucumber,bacterial_spot,['disease_risk'],False
plantvillage/pepper_mosaic_virus_0351.jpg,Pepper plant showing symptoms of mosaic virus. Indicates disease risk.,pepper,mosaic_virus,['disease_risk'],False
plantvillage/potato_bacterial_spot_0352.jpg,Potato plant showing symptoms of bacterial spot. Indicates disease risk.,potato,bacterial_spot,['disease_risk'],False
plantvillage/tomato_septoria_leaf_spot_0353.jpg,Tomato plant showing symptoms of septoria leaf spot. Indicates disease risk.,tomato,septoria_leaf_spot,['disease_risk'],False
plantvillage/cucumber_yellow_curl_0354.jpg,Cucumber plant showing symptoms of yellow curl. Indicates nutrient def.,cucumber,yellow_curl,['nutrient_def'],False
plantvillage/potato_bacterial_spot_0355.jpg,Potato plant showing symptoms of bacterial spot. Indicates disease risk.,potato,bacterial_spot,['disease_risk'],False
plantvillage/corn_late_blight_0356.jpg,Corn plant showing symptoms of late blight. Indicates disease risk.,corn,late_blight,['disease_risk'],False
plantvillage/tomato_septoria_leaf_spot_0357.jpg,Tomato plant showing symptoms of septoria leaf spot. Indicates disease risk.,tomato,septoria_leaf_spot,['disease_risk'],False
plantvillage/potato_yellow_curl_0358.jpg,Potato plant showing symptoms of yellow curl. Indicates nutrient def.,potato,yellow_curl,['nutrient_def'],False
plantvillage/cucumber_leaf_spot_0359.jpg,Cucumber plant showing symptoms of leaf spot. Indicates disease risk.,cucumber,leaf_spot,['disease_risk'],False
plantvillage/tomato_mosaic_virus_0360.jpg,Tomato plant showing symptoms of mosaic virus. Indicates disease risk.,tomato,mosaic_virus,['disease_risk'],False
plantvillage/tomato_powdery_mildew_0361.jpg,Tomato plant showing symptoms of powdery mildew. Indicates disease risk.,tomato,powdery_mildew,['disease_risk'],False
plantvillage/cucumber_powdery_mildew_0362.jpg,Cucumber plant showing symptoms of powdery mildew. Indicates disease risk.,cucumber,powdery_mildew,['disease_risk'],False
plantvillage/pepper_healthy_0363.jpg,Healthy pepper plant with no visible signs of stress or disease.,pepper,healthy,[],True
plantvillage/corn_healthy_0364.jpg,Healthy corn plant with no visible signs of stress or disease.,corn,healthy,[],True
plantvillage/cucumber_leaf_spot_0365.jpg,Cucumber plant showing symptoms of leaf spot. Indicates disease risk.,cucumber,leaf_spot,['disease_risk'],False
plantvillage/corn_bacterial_spot_0366.jpg,Corn plant showing symptoms of bacterial spot. Indicates disease risk.,corn,bacterial_spot,['disease_risk'],False
plantvillage/cucumber_early_blight_0367.jpg,Cucumber plant showing symptoms of early blight. Indicates disease risk.,cucumber,early_blight,['disease_risk'],False
plantvillage/corn_bacterial_spot_0368.jpg,Corn plant showing symptoms of bacterial spot. Indicates disease risk.,corn,bacterial_spot,['disease_risk'],False
plantvillage/corn_healthy_0369.jpg,Healthy corn plant with no visible signs of stress or disease.,corn,healthy,[],True
plantvillage/cucumber_powdery_mildew_0370.jpg,Cucumber plant showing symptoms of powdery mildew. Indicates disease risk.,cucumber,powdery_mildew,['disease_risk'],False
plantvillage/cucumber_yellow_curl_0371.jpg,Cucumber plant showing symptoms of yellow curl. Indicates nutrient def.,cucumber,yellow_curl,['nutrient_def'],False
plantvillage/corn_bacterial_spot_0372.jpg,Corn plant showing symptoms of bacterial spot. Indicates disease risk.,corn,bacterial_spot,['disease_risk'],False
plantvillage/potato_early_blight_0373.jpg,Potato plant showing symptoms of early blight. Indicates disease risk.,potato,early_blight,['disease_risk'],False
plantvillage/pepper_powdery_mildew_0374.jpg,Pepper plant showing symptoms of powdery mildew. Indicates disease risk.,pepper,powdery_mildew,['disease_risk'],False
plantvillage/tomato_yellow_curl_0375.jpg,Tomato plant showing symptoms of yellow curl. Indicates nutrient def.,tomato,yellow_curl,['nutrient_def'],False
plantvillage/tomato_powdery_mildew_0376.jpg,Tomato plant showing symptoms of powdery mildew. Indicates disease risk.,tomato,powdery_mildew,['disease_risk'],False
plantvillage/cucumber_leaf_spot_0377.jpg,Cucumber plant showing symptoms of leaf spot. Indicates disease risk.,cucumber,leaf_spot,['disease_risk'],False
plantvillage/potato_late_blight_0378.jpg,Potato plant showing symptoms of late blight. Indicates disease risk.,potato,late_blight,['disease_risk'],False
